State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai )",Coconut,Coconut,Local,26/07/2026,6200,6200,6200
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai )",Cabbage,Cabbage,Local,26/07/2026,4200,4200,4200
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,26/07/2026,4000,4600,4300
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai )",Beetroot,Beetroot,Local,26/07/2026,4600,4600,4600
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,26/07/2026,5600,5600,5600
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai )",Raddish,Raddish,Local,26/07/2026,3600,4000,3800
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,26/07/2026,3600,3600,3600
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,26/07/2026,4000,4500,4250
"Tamil Nadu",Madurai,"Anna nagar(Uzhavar Sandhai )","Sweet Corn ","Sweet Corn ",Local,26/07/2026,3000,3000,3000
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Potato,Other,Local,26/07/2026,2800,3000,2900
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,26/07/2026,5000,6000,5500
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Papaya,Papaya,Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Ashgourd,Gouard,Local,26/07/2026,1800,1800,1800
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Cowpea(Veg),"Cowpea (Veg)",Local,26/07/2026,5200,5200,5200
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,26/07/2026,8800,9200,9000
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,26/07/2026,12000,18000,15000
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,26/07/2026,5000,5600,5300
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Lemon,Lemon,Local,26/07/2026,7000,8000,7500
"Tamil Nadu",Perambalur,"Perambalur(Uzhavar Sandhai )",Mashrooms,Mashrooms,Local,26/07/2026,20000,20000,20000
"Tamil Nadu",Salem,"Mecheri(Uzhavar Sandhai)","Green Chilli","Green Chilly",Local,26/07/2026,4000,4500,4250
"Tamil Nadu",Salem,"Mecheri(Uzhavar Sandhai)",Drumstick,Drumstick,Local,26/07/2026,5000,6000,5500
"Tamil Nadu",Salem,"Mecheri(Uzhavar Sandhai)","Onion Green","Onion Green",Local,26/07/2026,4500,5000,4750
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai )",Onion,Bellary,Local,26/07/2026,3500,3600,3550
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai )",Potato,"Red Nanital",Local,26/07/2026,2800,2800,2800
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai )",Brinjal,Other,Local,26/07/2026,7000,7000,7000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,26/07/2026,4000,4000,4000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,26/07/2026,4000,4000,4000
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,26/07/2026,4800,4800,4800
"Tamil Nadu",Ranipet,"Arcot(Uzhavar Sandhai )",Raddish,Raddish,Local,26/07/2026,4000,4000,4000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Garlic,Garlic,Local,26/07/2026,20000,30000,25000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Groundnut,"Big (With Shell)",Local,26/07/2026,7000,7000,7000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Papaya,Papaya,Local,26/07/2026,4000,4000,4000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Tomato,Other,Local,26/07/2026,1800,2000,1900
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,26/07/2026,3000,3000,3000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Cowpea(Veg),"Cowpea (Veg)",Local,26/07/2026,5000,6000,5500
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,26/07/2026,5600,6000,5800
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,26/07/2026,14000,17000,15500
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,26/07/2026,4200,5000,4600
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,26/07/2026,6000,6000,6000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Colacasia,Colacasia,Local,26/07/2026,3600,4000,3800
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,26/07/2026,8000,10000,9000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )","Onion Green","Onion Green",Local,26/07/2026,5000,5400,5200
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )",Rose(Local),"Rose (Local)",Local,26/07/2026,18000,24000,21000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )","Tube Rose(Loose)","Tube Rose (Loose)",Local,26/07/2026,7000,7000,7000
"Tamil Nadu",Ranipet,"Ranipettai(Uzhavar Sandhai )","Sweet Corn ","Sweet Corn ",Local,26/07/2026,4000,4000,4000
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Mango,Neelam,Local,26/07/2026,4500,5000,4750
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )","Water Melon","Water Melon",Local,26/07/2026,1800,2000,1900
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Cowpea(Veg),"Cowpea (Veg)",Local,26/07/2026,3800,4000,3900
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Carrot,Pusakesar,Local,26/07/2026,9400,9800,9600
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Beetroot,Beetroot,Local,26/07/2026,5600,6000,5800
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )",Raddish,Raddish,Local,26/07/2026,3200,3500,3350
"Tamil Nadu",Salem,"Ammapet(Uzhavar Sandhai )","Tender Coconut","Tender Coconut",Local,26/07/2026,3000,4000,3500
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Garlic,Garlic,Local,26/07/2026,24000,26000,25000
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Banana,"Red Banana",Local,26/07/2026,6500,7000,6750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )","Water Melon","Water Melon",Local,26/07/2026,1500,2000,1750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )","Bitter gourd",Other,Local,26/07/2026,4500,5000,4750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,26/07/2026,1500,2000,1750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Tapioca,Tapioca,Local,26/07/2026,2500,3000,2750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Thondekai,Thondekai,Local,26/07/2026,5500,6000,5750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Capsicum,Capsicum,Local,26/07/2026,8500,9000,8750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )","Green Avare(W)",Other,Local,26/07/2026,5500,6000,5750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Marigold(Calcutta),Marigold(Calcutta),Local,26/07/2026,26000,28000,27000
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Lemon,Lemon,Local,26/07/2026,4500,5000,4750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,26/07/2026,7000,7500,7250
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,26/07/2026,2500,3000,2750
"Tamil Nadu",Salem,"Mettur(Uzhavar Sandhai )",Rose(Local),"Rose (Local)",Local,26/07/2026,13000,15000,14000
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Potato,Other,Local,26/07/2026,6000,7000,6500
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,26/07/2026,3000,3400,3200
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Coconut,Coconut,Local,26/07/2026,5500,6000,5750
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Cabbage,Cabbage,Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,26/07/2026,3000,4000,3500
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Yam(Ratalu),"Yam (Ratalu)",Local,26/07/2026,8000,8500,8250
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Lemon,Lemon,Local,26/07/2026,7000,8000,7500
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,26/07/2026,4500,4800,4650
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )",Rose(Local),"Rose (Local)",Local,26/07/2026,7000,8000,7500
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )","Tube Rose(Loose)","Tube Rose (Loose)",Local,26/07/2026,10000,12000,11000
"Tamil Nadu",Salem,"Sooramangalam(Uzhavar Sandhai )","Baby Corn","Baby Corn","Grade A",26/07/2026,2500,3000,2750
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )",Groundnut,"Big (With Shell)",Local,26/07/2026,7000,7000,7000
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )",Brinjal,Round,Local,26/07/2026,4000,5000,4500
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,26/07/2026,4000,4000,4000
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )",Papaya,Papaya,Local,26/07/2026,2500,3000,2750
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )","Bitter gourd","Bitter Gourd",Local,26/07/2026,5000,5500,5250
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )",Ashgourd,Gouard,Local,26/07/2026,2000,2000,2000
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,26/07/2026,4000,4500,4250
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )",Cabbage,Cabbage,Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )",Beetroot,Beetroot,Local,26/07/2026,6000,6500,6250
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,26/07/2026,4000,4000,4000
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )",Drumstick,Drumstick,Local,26/07/2026,5000,6000,5500
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,26/07/2026,2000,2500,2250
"Tamil Nadu",Salem,"Thammampatti (Uzhavar Sandhai )","Custard Apple(Sharifa)","Custard Apple(Sharifa)",Local,26/07/2026,4000,4000,4000
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Garlic,Garlic,Local,26/07/2026,20000,25000,22500
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Groundnut,"Big (With Shell)",Local,26/07/2026,7000,8000,7500
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Banana,Besrai,Local,26/07/2026,4000,7500,5750
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Chikoos(Sapota),Sapota,Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )","Water Melon","Water Melon",Local,26/07/2026,1500,2000,1750
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )","Mousambi(Sweet Lime)",Mousambi,Local,26/07/2026,3000,3500,3250
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,26/07/2026,2500,3000,2750
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Ashgourd,Gouard,Local,26/07/2026,2000,2400,2200
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,26/07/2026,2000,2400,2200
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,26/07/2026,3400,3600,3500
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,26/07/2026,8000,9000,8500
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Raddish,Raddish,Local,26/07/2026,3400,3600,3500
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,26/07/2026,4000,5000,4500
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,26/07/2026,5000,5500,5250
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Kakada,Kakada,Local,26/07/2026,18000,20000,19000
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Marigold(Calcutta),Marigold(Calcutta),Local,26/07/2026,14000,15000,14500
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )","Tamarind Fruit","Tamarind Fruit",Local,26/07/2026,14000,16000,15000
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )",Colacasia,Colacasia,Local,26/07/2026,5000,6000,5500
"Tamil Nadu",Salem,"Thathakapatti(Uzhavar Sandhai )","Onion Green","Onion Green",Local,26/07/2026,4500,5400,4950
"Uttar Pradesh",Sitapur,"Sidhauli APMC","Black Gram Dal(Urd Dal)",Other,FAQ,26/07/2026,8000,8000,8000
"Uttar Pradesh",Etah,"Awagarh APMC","Green Chilli",Other,FAQ,26/07/2026,3500,3500,3500
"Tamil Nadu",Tenkasi,"Sankarankoil(Uzhavar Sandhai )",Onion,Bellary,Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Tenkasi,"Sankarankoil(Uzhavar Sandhai )",Mango,Safeda,Local,26/07/2026,4000,4000,4000
"Tamil Nadu",Tenkasi,"Sankarankoil(Uzhavar Sandhai )",Tomato,Local,Local,26/07/2026,1500,2000,1750
"Tamil Nadu",Tenkasi,"Sankarankoil(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,26/07/2026,2000,2000,2000
"Tamil Nadu",Tenkasi,"Sankarankoil(Uzhavar Sandhai )",Ashgourd,Gouard,Local,26/07/2026,3000,3000,3000
"Tamil Nadu",Tenkasi,"Sankarankoil(Uzhavar Sandhai )","Banana - Green","Banana - Green",Local,26/07/2026,3500,3500,3500
"Tamil Nadu",Tenkasi,"Sankarankoil(Uzhavar Sandhai )",Beans,"Beans (Whole)",Local,26/07/2026,12000,12000,12000
"Tamil Nadu",Tenkasi,"Sankarankoil(Uzhavar Sandhai )",Tapioca,Tapioca,Local,26/07/2026,4000,4000,4000
"Tamil Nadu",Tenkasi,"Sankarankoil(Uzhavar Sandhai )","Green Avare(W)",Other,Local,26/07/2026,7000,7000,7000
"Tamil Nadu",Tenkasi,"Sankarankoil(Uzhavar Sandhai )",Lemon,Lemon,Local,26/07/2026,6000,6000,6000
"Tamil Nadu",Tenkasi,"Sankarankoil(Uzhavar Sandhai )","Amla(Nelli Kai)",Amla,Local,26/07/2026,6000,6000,6000
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai )",Brinjal,Other,Local,26/07/2026,4000,4000,4000
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai )",Tomato,Local,Local,26/07/2026,1500,1800,1650
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai )","Bitter gourd",Other,Local,26/07/2026,7000,7000,7000
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai )","Bottle gourd","Bottle Gourd",Local,26/07/2026,1500,1500,1500
"Tamil Nadu",Tenkasi,"Tenkasi(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,26/07/2026,6000,6000,6000
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai )",Garlic,Garlic,Local,26/07/2026,28000,30000,29000
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,26/07/2026,5500,6000,5750
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai )",Brinjal,Round,Local,26/07/2026,6500,7000,6750
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai )",Coriander(Leaves),"I Sort",Local,26/07/2026,4500,5000,4750
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai )",Amaranthus,Amaranthus,Local,26/07/2026,1000,1500,1250
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,26/07/2026,4500,5000,4750
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai )",Coconut,Coconut,Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,26/07/2026,3000,4000,3500
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai )",Raddish,Raddish,Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,26/07/2026,4000,4500,4250
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai )",Lime,Lime,Local,26/07/2026,1500,2000,1750
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai )","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,26/07/2026,4500,5000,4750
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai )","Onion Green","Onion Green",Local,26/07/2026,6500,7000,6750
"Tamil Nadu",Pudukkottai,"Pudukottai(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai )",Banana,Besrai,Local,26/07/2026,4000,4000,4000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai )",Coconut,Coconut,Local,26/07/2026,6000,6000,6000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,26/07/2026,6000,6000,6000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai )","Jack Fruit(Ripe)","Jack Fruit",Local,26/07/2026,3000,3000,3000
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai )","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,26/07/2026,4800,4800,4800
"Tamil Nadu",Thanjavur,"Kumbakonam (Uzhavar Sandhai )",Mashrooms,Mashrooms,Local,26/07/2026,30000,30000,30000
"Tamil Nadu","The Nilgiris","Udhagamandalam(Uzhavar Sandhai )",Grapes,Annabesahai,Local,26/07/2026,8000,10000,9000
"Tamil Nadu","The Nilgiris","Udhagamandalam(Uzhavar Sandhai )",Onion,Bellary,Local,26/07/2026,3800,4200,4000
"Tamil Nadu","The Nilgiris","Udhagamandalam(Uzhavar Sandhai )",Banana,Besrai,Local,26/07/2026,3500,5000,4250
"Tamil Nadu","The Nilgiris","Udhagamandalam(Uzhavar Sandhai )",Tapioca,Tapioca,Local,26/07/2026,3500,4000,3750
"Tamil Nadu","The Nilgiris","Udhagamandalam(Uzhavar Sandhai )",Ginger(Green),"Green Ginger",Local,26/07/2026,15000,16000,15500
"Tamil Nadu","The Nilgiris","Udhagamandalam(Uzhavar Sandhai )",Cucumbar(Kheera),Cucumbar,Local,26/07/2026,3000,3500,3250
"Tamil Nadu","The Nilgiris","Udhagamandalam(Uzhavar Sandhai )","Chow Chow","Chow Chow",Local,26/07/2026,2000,2500,2250
"Tamil Nadu","The Nilgiris","Udhagamandalam(Uzhavar Sandhai )",Lemon,Lemon,Local,26/07/2026,7000,8000,7500
"Tamil Nadu","The Nilgiris","Udhagamandalam(Uzhavar Sandhai )",Mint(Pudina),Mint(Pudina),Local,26/07/2026,5500,6000,5750
"Tamil Nadu",Theni,"Andipatti(Uzhavar Sandhai )",Cauliflower,Ranchi,Local,26/07/2026,3000,3500,3250
"Tamil Nadu",Theni,"Andipatti(Uzhavar Sandhai )",Onion,Bellary,Local,26/07/2026,3600,3800,3700
"Tamil Nadu",Theni,"Andipatti(Uzhavar Sandhai )",Papaya,Papaya,Local,26/07/2026,2500,3000,2750
"Tamil Nadu",Theni,"Andipatti(Uzhavar Sandhai )","Bitter gourd",Other,Local,26/07/2026,5200,5400,5300
"Tamil Nadu",Theni,"Andipatti(Uzhavar Sandhai )",Snakeguard,Snakeguard,Local,26/07/2026,3500,4000,3750
"Tamil Nadu",Theni,"Andipatti(Uzhavar Sandhai )",Beetroot,Beetroot,Local,26/07/2026,4200,4500,4350
"Tamil Nadu",Theni,"Andipatti(Uzhavar Sandhai )",Raddish,Raddish,Local,26/07/2026,2600,2800,2700
"Tamil Nadu",Theni,"Andipatti(Uzhavar Sandhai )","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,26/07/2026,3800,4000,3900
"Tamil Nadu",Theni,"Andipatti(Uzhavar Sandhai )","Indian Beans(Seam)","Indian Beans (Seam)",Local,26/07/2026,5000,5500,5250
"Tamil Nadu",Theni,"Bodinayakanur(Uzhavar Sandhai )",Brinjal,Round,Local,26/07/2026,4500,4500,4500
"Tamil Nadu",Theni,"Bodinayakanur(Uzhavar Sandhai )",Papaya,Papaya,Local,26/07/2026,3000,3000,3000
"Tamil Nadu",Theni,"Bodinayakanur(Uzhavar Sandhai )","Bhindi(Ladies Finger)",Bhindi,Local,26/07/2026,4000,4000,4000
"Tamil Nadu",Theni,"Bodinayakanur(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,26/07/2026,5000,5000,5000
"Tamil Nadu",Theni,"Bodinayakanur(Uzhavar Sandhai )",Cabbage,Cabbage,Local,26/07/2026,4000,4000,4000
"Tamil Nadu",Theni,"Bodinayakanur(Uzhavar Sandhai )",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,26/07/2026,3400,3400,3400
"Tamil Nadu",Theni,"Bodinayakanur(Uzhavar Sandhai )","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,26/07/2026,4200,4200,4200
"Tamil Nadu",Theni,"Bodinayakanur(Uzhavar Sandhai )",Lemon,Lemon,Local,26/07/2026,5000,5000,5000
"Tamil Nadu",Theni,"Chinnamanur(Uzhavar Sandhai )",Soyabean,Local,Local,26/07/2026,10000,10000,10000
"Tamil Nadu",Theni,"Chinnamanur(Uzhavar Sandhai )",Tomato,Local,Local,26/07/2026,2000,2000,2000
"Tamil Nadu",Theni,"Chinnamanur(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,26/07/2026,4500,4500,4500
"Tamil Nadu",Theni,"Chinnamanur(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,26/07/2026,4800,4800,4800
"Tamil Nadu",Theni,"Chinnamanur(Uzhavar Sandhai )",Mango(Raw-Ripe),"Mango - Raw-Ripe",Local,26/07/2026,4200,4200,4200
"Tamil Nadu",Theni,"Chinnamanur(Uzhavar Sandhai )",Lemon,Lemon,Local,26/07/2026,6000,6000,6000
"Tamil Nadu",Theni,"Chinnamanur(Uzhavar Sandhai )",Colacasia,Colacasia,Local,26/07/2026,4000,4000,4000
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai )",Potato,"Red Nanital",Local,26/07/2026,2500,2500,2500
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai )",Papaya,Papaya,Local,26/07/2026,3000,3000,3000
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai )",Pumpkin,Pumpkin,Local,26/07/2026,1800,1800,1800
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai )","Sweet Potato","Hosur Red",Local,26/07/2026,3000,3000,3000
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai )",Ridgeguard(Tori),Ridgeguard(Tori),Local,26/07/2026,4800,4800,4800
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai )","Knool Khol","Knool Khol",Local,26/07/2026,4800,5000,4900
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai )","Elephant Yam(Suran)/Amorphophallus","Elephant Yam (Suran)",Local,26/07/2026,3800,3800,3800
"Tamil Nadu",Theni,"Kambam(Uzhavar Sandhai )","Onion Green","Onion Green",Local,26/07/2026,4500,5000,4750
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai )","Mousambi(Sweet Lime)",Mousambi,Local,26/07/2026,12000,12000,12000
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai )",Tomato,Local,Local,26/07/2026,1800,1800,1800
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai )","Green Chilli","Green Chilly",Local,26/07/2026,4000,5200,4600
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai )",Carrot,Pusakesar,Local,26/07/2026,8400,8400,8400
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai )","Karbuja(Musk Melon)",Karbhuja,Local,26/07/2026,6000,6000,6000
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai )",Mashrooms,Mashrooms,Local,26/07/2026,23000,23000,23000
"Tamil Nadu",Theni,"Theni(Uzhavar Sandhai )",Turnip,Turnip,Local,26/07/2026,8000,8000,8000
